sha256,format,bytes,source,dataset_title,resource_name,local_path,canonical_url,url_alias_count,all_urls,referrers
e61ac5c2da172eee3ef4e0cb23039c1fbaffeef21178f24f5ce9ccced1e31466,CSV,33629,opendata,Holders of Long-Term Irish Government Bonds,Irish Gov Bonds 2001-2011.csv,files\opendata.centralbank.ie\_long\8b6e8c5f59357b91f0f2af56\irish-gov-bonds-2001-2011__u-8b6e8c5f5935.csv,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7/resource/4397feaa-9946-4cac-bb03-21eddd99877e/download/irish-gov-bonds-2001-2011.csv,1,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7/resource/4397feaa-9946-4cac-bb03-21eddd99877e/download/irish-gov-bonds-2001-2011.csv,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7
81f6842e3542103348e4e0c1c9a166f5a5a07a53ffc605304f843cfbfb782834,CSV,4671,opendata,Holders of Long-Term Irish Government Bonds,Irish Gov Bonds 2012-2013.csv,files\opendata.centralbank.ie\_long\df385bbd9a0abb386881a4e1\irish-gov-bonds-2012-2013__u-df385bbd9a0a.csv,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7/resource/4e96abe8-ae1f-4f42-bb6d-19a1f93c0359/download/irish-gov-bonds-2012-2013.csv,1,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7/resource/4e96abe8-ae1f-4f42-bb6d-19a1f93c0359/download/irish-gov-bonds-2012-2013.csv,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7
3112b592081335135890084a636483757c1e539aee097642958e6168c2e79825,CSV,9184,opendata,Holders of Long-Term Irish Government Bonds,Irish Gov Bonds 2014-2016.csv,files\opendata.centralbank.ie\_long\a9055d00837d387984cb2580\irish-gov-bonds-2014-2016__u-a9055d00837d.csv,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7/resource/3c9968bb-c1fa-447b-a174-9d83248f984e/download/irish-gov-bonds-2014-2016.csv,1,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7/resource/3c9968bb-c1fa-447b-a174-9d83248f984e/download/irish-gov-bonds-2014-2016.csv,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7
078684e117f87371f0e5c9d8e6c87c48409f821ef6d9437a2b4c1accd0983c20,CSV,20841,opendata,Holders of Long-Term Irish Government Bonds,Irish Gov Bonds 2016-2021.csv,files\opendata.centralbank.ie\_long\55b4a411d6c1d82ad0341abc\irish-gov-bonds-2016-2021__u-55b4a411d6c1.csv,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7/resource/1ec4eda0-1e73-4264-ac6b-0199fc99e0cc/download/irish-gov-bonds-2016-2021.csv,1,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7/resource/1ec4eda0-1e73-4264-ac6b-0199fc99e0cc/download/irish-gov-bonds-2016-2021.csv,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7
0a486286d5fc0e96d05f45a526b2717df06967a77a87cc35a235b572f64cb57c,CSV,17017,opendata,Holders of Long-Term Irish Government Bonds,Irish Gov Bonds Current.csv,files\opendata.centralbank.ie\_long\7f08bcf42cceac068c39a013\irish-gov-bonds-current__u-7f08bcf42cce.csv,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7/resource/a98249cc-e82b-49f0-bbe5-1c64a06ae580/download/irish-gov-bonds-current.csv,1,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7/resource/a98249cc-e82b-49f0-bbe5-1c64a06ae580/download/irish-gov-bonds-current.csv,https://opendata.centralbank.ie/dataset/0e335bc9-da3d-4364-87f4-4362dd75bcd7
a7ff081308db983f878767662c8f98adb319e132e96097ff3335ff1f0dea681f,CSV,213521,opendata,Irish Insurance Corporations Balance Sheet,ICQ,files\opendata.centralbank.ie\_long\408981fb0280954fbdea75dd\icq__u-408981fb0280.csv,https://opendata.centralbank.ie/dataset/28f9462e-eafb-4b21-9616-c1748d3de9b5/resource/311837e4-09e9-4378-b4de-14aa2b5d68b9/download/icq.csv,1,https://opendata.centralbank.ie/dataset/28f9462e-eafb-4b21-9616-c1748d3de9b5/resource/311837e4-09e9-4378-b4de-14aa2b5d68b9/download/icq.csv,https://opendata.centralbank.ie/dataset/28f9462e-eafb-4b21-9616-c1748d3de9b5
587c631f9cfd6a3264a62a5b47434332eb574764f72a13a902be48ef7720d824,CSV,6537,opendata,Irish Insurance Corporations Premiums and Claims,ICA.csv,files\opendata.centralbank.ie\_long\4969defa64eea3b1be4c4ed8\ica__u-4969defa64ee.csv,https://opendata.centralbank.ie/dataset/f4af4599-2954-42ce-a663-9b4f59653f05/resource/4279427f-fdbc-48ff-b9ff-70a45d1999e6/download/ica.csv,1,https://opendata.centralbank.ie/dataset/f4af4599-2954-42ce-a663-9b4f59653f05/resource/4279427f-fdbc-48ff-b9ff-70a45d1999e6/download/ica.csv,https://opendata.centralbank.ie/dataset/f4af4599-2954-42ce-a663-9b4f59653f05
cb4cd5a6dc63a2d77e146a20a445eaab8790ef278e46ffbddbe2806c4f744fb2,CSV,249991,opendata,Irish Pension Funds Balance Sheet,PFQ.csv,files\opendata.centralbank.ie\_long\7ac53eb051d12c09eafa2383\pfq__u-7ac53eb051d1.csv,https://opendata.centralbank.ie/dataset/aa25e384-8201-4e1e-a365-e2c1497b2635/resource/9bdf88e9-9fea-4825-9cba-effee56c13e5/download/pfq.csv,1,https://opendata.centralbank.ie/dataset/aa25e384-8201-4e1e-a365-e2c1497b2635/resource/9bdf88e9-9fea-4825-9cba-effee56c13e5/download/pfq.csv,https://opendata.centralbank.ie/dataset/aa25e384-8201-4e1e-a365-e2c1497b2635
1029a50b36ba0e6177fd11b17746ea7a452ad1b1cfd45db3ba9abba8c3f34678,CSV,2502,opendata,Irish Pension Funds Membership,PFM.csv,files\opendata.centralbank.ie\_long\73615b169685050ba01aba5c\pfm__u-73615b169685.csv,https://opendata.centralbank.ie/dataset/e461496b-d3bd-451c-ae99-d84219a20ca7/resource/155a8460-58ff-4261-9bf5-02b224314f1c/download/pfm.csv,1,https://opendata.centralbank.ie/dataset/e461496b-d3bd-451c-ae99-d84219a20ca7/resource/155a8460-58ff-4261-9bf5-02b224314f1c/download/pfm.csv,https://opendata.centralbank.ie/dataset/e461496b-d3bd-451c-ae99-d84219a20ca7
bbf61294567123a6222e3e7eff514006ef7d78cb8132d87967ff39201f1e3434,CSV,275933,opendata,Irish Resident Investment Funds Issues and Redemptions by Geography,IF Equity Holders by Geography.csv,files\opendata.centralbank.ie\_long\20d2a5ede291b9740832f198\if-equity-holders-by-geography__u-20d2a5ede291.csv,https://opendata.centralbank.ie/dataset/c70e9459-2c08-411c-9856-27d56cd1e75c/resource/8d633c08-4351-4cc6-a9ed-c9fa0b9f2bea/download/if-equity-holders-by-geography.csv,1,https://opendata.centralbank.ie/dataset/c70e9459-2c08-411c-9856-27d56cd1e75c/resource/8d633c08-4351-4cc6-a9ed-c9fa0b9f2bea/download/if-equity-holders-by-geography.csv,https://opendata.centralbank.ie/dataset/c70e9459-2c08-411c-9856-27d56cd1e75c
ab939d62597ecf861ea26547aee698958cfbeb4853bd6610f69d159b01e09052,CSV,6265447,opendata,Irish Resident Investment Funds Statistics,Irish-resident-investment-funds-statistics.csv,files\opendata.centralbank.ie\_long\5fbcf97c7056494e336a6613\irish-resident-investment-funds-statistics__u-5fbcf97c70.csv,https://opendata.centralbank.ie/dataset/99034f7b-98fc-4dba-b0d5-c3b2a26b4366/resource/af3f4511-aa20-41b5-91d2-669bd1c5b178/download/irish-resident-investment-funds-statistics.csv,1,https://opendata.centralbank.ie/dataset/99034f7b-98fc-4dba-b0d5-c3b2a26b4366/resource/af3f4511-aa20-41b5-91d2-669bd1c5b178/download/irish-resident-investment-funds-statistics.csv,https://opendata.centralbank.ie/dataset/99034f7b-98fc-4dba-b0d5-c3b2a26b4366
025bc79e54073ab0e1720169706b4f2349ce3584225b10902084cb2b68dbbcb4,CSV,80969,opendata,Irish Securities Holdings by Sector,Securities holdings statistics.csv,files\opendata.centralbank.ie\_long\582546df158eaab5613705b9\securities-holdings-statistics__u-582546df158e.csv,https://opendata.centralbank.ie/dataset/aa4fc25c-0415-49bb-99ac-4ffa1a340e0e/resource/849909bf-6039-4d8b-b6b7-1f019a58da04/download/securities-holdings-statistics.csv,1,https://opendata.centralbank.ie/dataset/aa4fc25c-0415-49bb-99ac-4ffa1a340e0e/resource/849909bf-6039-4d8b-b6b7-1f019a58da04/download/securities-holdings-statistics.csv,https://opendata.centralbank.ie/dataset/aa4fc25c-0415-49bb-99ac-4ffa1a340e0e
8adb5b3896f820074c08397dba381e48107ed5e28786c7967d6000c044e958e9,CSV,1990692,opendata,Irish Special Purpose Entities,SPEData.csv,files\opendata.centralbank.ie\_long\2f21aaeecf30aae2555d300f\spedata2026-06-05__u-2f21aaeecf30.csv,https://opendata.centralbank.ie/dataset/59b59daf-c864-43b4-af16-73fa81886436/resource/b6042235-71b1-4916-89e4-b54730fdf5cc/download/spedata2026-06-05.csv,1,https://opendata.centralbank.ie/dataset/59b59daf-c864-43b4-af16-73fa81886436/resource/b6042235-71b1-4916-89e4-b54730fdf5cc/download/spedata2026-06-05.csv,https://opendata.centralbank.ie/dataset/59b59daf-c864-43b4-af16-73fa81886436
f1cdfe245290d5d345661338d9b2b95e5235312bfb4c4568ae9077fcd25cab48,CSV,30366521,opendata,Money and Banking Statistics,Money and Banking Statistics,files\opendata.centralbank.ie\_long\b930a0bad56807f3a9929a6d\money-and-banking-statistics__u-b930a0bad568.csv,https://opendata.centralbank.ie/dataset/f178f1ef-6be3-4377-8441-433e3531c11f/resource/ea2149b9-3429-4f9f-ab4f-99803f32b537/download/money-and-banking-statistics.csv,1,https://opendata.centralbank.ie/dataset/f178f1ef-6be3-4377-8441-433e3531c11f/resource/ea2149b9-3429-4f9f-ab4f-99803f32b537/download/money-and-banking-statistics.csv,https://opendata.centralbank.ie/dataset/f178f1ef-6be3-4377-8441-433e3531c11f
b81c3299921b0b6e9a1df303c8160b3b3757bcf3606f36ece1c9adce1668f2f6,CSV,15382,opendata,Monthly Card Payment Statistics,PCI Card Issuance,files\opendata.centralbank.ie\_long\323abfa2a1cef06ccf20c4c7\mpci_data__u-323abfa2a1ce.csv,https://opendata.centralbank.ie/dataset/19af4a3e-ed9f-41ee-ad9b-52dc72354a15/resource/09fb7335-f89f-4c47-89be-5e4156a61a37/download/mpci_data.csv,1,https://opendata.centralbank.ie/dataset/19af4a3e-ed9f-41ee-ad9b-52dc72354a15/resource/09fb7335-f89f-4c47-89be-5e4156a61a37/download/mpci_data.csv,https://opendata.centralbank.ie/dataset/19af4a3e-ed9f-41ee-ad9b-52dc72354a15
b8619730cc9a83c0f83051a527c0df4bd85b4f7db8c93be701fb0dae0fa39905,CSV,561960,opendata,Monthly Card Payment Statistics,PCP Monthly Card Payments,files\opendata.centralbank.ie\_long\3717bcd6e002168b6a6fe091\mpcp_cardpayments__u-3717bcd6e002.csv,https://opendata.centralbank.ie/dataset/19af4a3e-ed9f-41ee-ad9b-52dc72354a15/resource/48aca6f9-bfd2-40fd-b746-e93c0ee32e41/download/mpcp_cardpayments.csv,1,https://opendata.centralbank.ie/dataset/19af4a3e-ed9f-41ee-ad9b-52dc72354a15/resource/48aca6f9-bfd2-40fd-b746-e93c0ee32e41/download/mpcp_cardpayments.csv,https://opendata.centralbank.ie/dataset/19af4a3e-ed9f-41ee-ad9b-52dc72354a15
0eea6088f9bb5af17661eb5c9e0a9b543a39e971cb9d1b3e1d9d478da6f73a5f,CSV,3103437,opendata,Monthly Card Payment Statistics,PCY Card Payments By County,files\opendata.centralbank.ie\_long\9c063e121796391a2373f338\mpcy_cardpaymentsbycounty__u-9c063e121796.csv,https://opendata.centralbank.ie/dataset/19af4a3e-ed9f-41ee-ad9b-52dc72354a15/resource/5503f6fb-b83b-472d-b755-694f4daf4a58/download/mpcy_cardpaymentsbycounty.csv,1,https://opendata.centralbank.ie/dataset/19af4a3e-ed9f-41ee-ad9b-52dc72354a15/resource/5503f6fb-b83b-472d-b755-694f4daf4a58/download/mpcy_cardpaymentsbycounty.csv,https://opendata.centralbank.ie/dataset/19af4a3e-ed9f-41ee-ad9b-52dc72354a15
c033469a82141fda63603724e83bba113364099bc8321d89b1042feb8c1d996b,CSV,78081879,opendata,Monthly Card Payment Statistics,PMC Card Payments by Merchant Category,files\opendata.centralbank.ie\_long\acc2008d22f59d24aa3c321e\mpmc_cardpaymentsbymerchantcategory__u-acc2008d22f5.csv,https://opendata.centralbank.ie/dataset/19af4a3e-ed9f-41ee-ad9b-52dc72354a15/resource/6ecf9975-8bc9-4872-a62c-7916a7f8988f/download/mpmc_cardpaymentsbymerchantcategory.csv,1,https://opendata.centralbank.ie/dataset/19af4a3e-ed9f-41ee-ad9b-52dc72354a15/resource/6ecf9975-8bc9-4872-a62c-7916a7f8988f/download/mpmc_cardpaymentsbymerchantcategory.csv,https://opendata.centralbank.ie/dataset/19af4a3e-ed9f-41ee-ad9b-52dc72354a15
b3f3edeffc2f00c261cb4e897a4891b419825041a3fa2a51abcd8b79cc4401af,CSV,71741,opendata,NCID Liability Insurance Data - Premium,NCID_Open_Data_EPL_Premium,files\opendata.centralbank.ie\_long\2fbf27cff8b0b31b1f166b18\ncid_open_data_epl_premium__u-2fbf27cff8b0.csv,https://opendata.centralbank.ie/dataset/59ed6496-cb43-48db-afe4-668978edd1a1/resource/e0fa566a-a86d-4182-90d3-238d5b094d91/download/ncid_open_data_epl_premium.csv,1,https://opendata.centralbank.ie/dataset/59ed6496-cb43-48db-afe4-668978edd1a1/resource/e0fa566a-a86d-4182-90d3-238d5b094d91/download/ncid_open_data_epl_premium.csv,https://opendata.centralbank.ie/dataset/59ed6496-cb43-48db-afe4-668978edd1a1
97f4f34ee3984ec668a360632b63b90d3eee46801fec4e3fcb47802f20408f14,CSV,4894,opendata,NCID Liability Insurance Data - Ultimate Claims,NCID_Liability_Ultimate_Claims,files\opendata.centralbank.ie\_long\1af199b40f4e2d7512e0d637\ncid_open_data_epl_ultimates__u-1af199b40f4e.csv,https://opendata.centralbank.ie/dataset/82161810-35fe-4540-8bf6-98eb7da9db92/resource/6bf24905-3d4e-4217-b219-7761f1181013/download/ncid_open_data_epl_ultimates.csv,1,https://opendata.centralbank.ie/dataset/82161810-35fe-4540-8bf6-98eb7da9db92/resource/6bf24905-3d4e-4217-b219-7761f1181013/download/ncid_open_data_epl_ultimates.csv,https://opendata.centralbank.ie/dataset/82161810-35fe-4540-8bf6-98eb7da9db92
1d5dc36c148869c7ca5d5aa1e2c8b03c8c96bb00db596583a1b92249f7ce6974,CSV,4356,opendata,NCID Liability Insurance Data – Claim Settlements,NCID_Open_Data_EPL_Settled_Claims_Guidelines,files\opendata.centralbank.ie\_long\334e8170a1c2fdbe20fba5d2\ncid_open_data_epl_settled_claims_guidelines__u-334e8170.csv,https://opendata.centralbank.ie/dataset/72b47a84-e379-4439-9f02-afbb4869c1be/resource/09efc0db-2a24-4101-a5c8-3939da2b8360/download/ncid_open_data_epl_settled_claims_guidelines.csv,1,https://opendata.centralbank.ie/dataset/72b47a84-e379-4439-9f02-afbb4869c1be/resource/09efc0db-2a24-4101-a5c8-3939da2b8360/download/ncid_open_data_epl_settled_claims_guidelines.csv,https://opendata.centralbank.ie/dataset/72b47a84-e379-4439-9f02-afbb4869c1be
993ab3205d8fcac9b3e8b087946b9c92b731fe382e92d78bda9887eda7d61f7f,CSV,3541,opendata,NCID Liability Insurance Data – Claim Settlements,NCID_Open_Data_EPL_Settled_Claims_InjDam,files\opendata.centralbank.ie\_long\a9c654691ec454a591f38c97\ncid_open_data_epl_settled_claims_injdam__u-a9c654691ec4.csv,https://opendata.centralbank.ie/dataset/72b47a84-e379-4439-9f02-afbb4869c1be/resource/4057b4e9-d3ff-4900-8d06-413a0987cce0/download/ncid_open_data_epl_settled_claims_injdam.csv,1,https://opendata.centralbank.ie/dataset/72b47a84-e379-4439-9f02-afbb4869c1be/resource/4057b4e9-d3ff-4900-8d06-413a0987cce0/download/ncid_open_data_epl_settled_claims_injdam.csv,https://opendata.centralbank.ie/dataset/72b47a84-e379-4439-9f02-afbb4869c1be
d920a13f2613b33966962c03a0df782693aee2493dde323e77274ef2b4dfd0cd,CSV,7784,opendata,NCID Liability Insurance Data – Claim Settlements,NCID_Open_Data_EPL_Settled_Claims_Settlement_Channel,files\opendata.centralbank.ie\_long\cd86770330547f9e86553ac8\ncid_open_data_epl_settled_claims_settlement_channel__u-.csv,https://opendata.centralbank.ie/dataset/72b47a84-e379-4439-9f02-afbb4869c1be/resource/fba4e27c-73a9-4bd8-9f27-59282ed47c12/download/ncid_open_data_epl_settled_claims_settlement_channel.csv,1,https://opendata.centralbank.ie/dataset/72b47a84-e379-4439-9f02-afbb4869c1be/resource/fba4e27c-73a9-4bd8-9f27-59282ed47c12/download/ncid_open_data_epl_settled_claims_settlement_channel.csv,https://opendata.centralbank.ie/dataset/72b47a84-e379-4439-9f02-afbb4869c1be
4c5b4b6cc5e8efce9354e73950bc166f1326ef69e5c0df82c6ae42fa2fc96b1c,CSV,2887,opendata,NCID Liability Insurance Data – Claim Settlements,NCID_Open_Data_EPL_Settled_Claims_Settlement_Cost_Band,files\opendata.centralbank.ie\_long\a269fe95cfa9b3cf1c9b440d\ncid_open_data_epl_settled_claims_settlement_cost_band__.csv,https://opendata.centralbank.ie/dataset/72b47a84-e379-4439-9f02-afbb4869c1be/resource/f2671d4b-83bd-44a3-821c-cdcd91071f11/download/ncid_open_data_epl_settled_claims_settlement_cost_band.csv,1,https://opendata.centralbank.ie/dataset/72b47a84-e379-4439-9f02-afbb4869c1be/resource/f2671d4b-83bd-44a3-821c-cdcd91071f11/download/ncid_open_data_epl_settled_claims_settlement_cost_band.csv,https://opendata.centralbank.ie/dataset/72b47a84-e379-4439-9f02-afbb4869c1be
c1501f432e9a77304b27d75ae832a3fce1385959dcd9fea90fdf10b04d25b08c,CSV,11931,opendata,NCID Private Motor Insurance Data - Income and Expenditure,NCID_Private_Motor_Income_Expenditure,files\opendata.centralbank.ie\_long\0370d756f3bfbee31dc5f149\ncid_private_motor_income_expenditure__u-0370d756f3bf.csv,https://opendata.centralbank.ie/dataset/321497e6-f5cf-4a46-ab6e-51ad376c992b/resource/314445b5-cfc5-45ae-a00d-d8a870df84be/download/ncid_private_motor_income_expenditure.csv,1,https://opendata.centralbank.ie/dataset/321497e6-f5cf-4a46-ab6e-51ad376c992b/resource/314445b5-cfc5-45ae-a00d-d8a870df84be/download/ncid_private_motor_income_expenditure.csv,https://opendata.centralbank.ie/dataset/321497e6-f5cf-4a46-ab6e-51ad376c992b
7dd80fda6830079f22ff739048a338adcf0d5581a5e61c5de0b4c90969593a8e,CSV,40821,opendata,NCID Private Motor Insurance Data - Premiums,NCID_Private_Motor_Premium,files\opendata.centralbank.ie\_long\0d49015e4296850a16e291a4\ncid_private_motor_premium__u-0d49015e4296.csv,https://opendata.centralbank.ie/dataset/e678991b-c2f2-4ed0-9102-dfcec0dd8247/resource/d0a2cf34-040a-486c-80f6-cf8a6e5081a2/download/ncid_private_motor_premium.csv,1,https://opendata.centralbank.ie/dataset/e678991b-c2f2-4ed0-9102-dfcec0dd8247/resource/d0a2cf34-040a-486c-80f6-cf8a6e5081a2/download/ncid_private_motor_premium.csv,https://opendata.centralbank.ie/dataset/e678991b-c2f2-4ed0-9102-dfcec0dd8247
b46bfebd002065184de55c46fe4c02950e83b920f21cde1a9e5207b854e94cc4,CSV,57337,opendata,NCID Private Motor Insurance Data - Ultimate Claims,NCID_Private_Motor_Ultimate_Claims,files\opendata.centralbank.ie\_long\aa3aa48c702c39919040f62f\ncid_private_motor_ultimate_claims__u-aa3aa48c702c.csv,https://opendata.centralbank.ie/dataset/a2bf4bad-7f0e-4b52-978b-7f35ab74e20b/resource/53cf949a-1433-4661-8fc3-d567650bb84f/download/ncid_private_motor_ultimate_claims.csv,1,https://opendata.centralbank.ie/dataset/a2bf4bad-7f0e-4b52-978b-7f35ab74e20b/resource/53cf949a-1433-4661-8fc3-d567650bb84f/download/ncid_private_motor_ultimate_claims.csv,https://opendata.centralbank.ie/dataset/a2bf4bad-7f0e-4b52-978b-7f35ab74e20b
4891a897fc3c0ae2ca610b71d8bb52f9d366e00586f57dd0ceb5d83c23fc5d99,CSV,16321,opendata,NCID Private Motor Insurance Data - Ultimate Claims,NCID_Private_Motor_Ultimate_Prem_Claims,files\opendata.centralbank.ie\_long\00eaa0434280383211f0f6b3\ncid_private_motor_ultimate_prem_claims__u-00eaa0434280.csv,https://opendata.centralbank.ie/dataset/a2bf4bad-7f0e-4b52-978b-7f35ab74e20b/resource/c1ce12dd-2c56-49b4-9495-7da77db8037e/download/ncid_private_motor_ultimate_prem_claims.csv,1,https://opendata.centralbank.ie/dataset/a2bf4bad-7f0e-4b52-978b-7f35ab74e20b/resource/c1ce12dd-2c56-49b4-9495-7da77db8037e/download/ncid_private_motor_ultimate_prem_claims.csv,https://opendata.centralbank.ie/dataset/a2bf4bad-7f0e-4b52-978b-7f35ab74e20b
9bacb6c1fb7017ef6599674d953f036d12f17e743467e4a9658e3bd2d598efe4,CSV,2994,opendata,NCID Private Motor Insurance Data – Claim Settlements,NCID_Private_Motor_Settled_Claims_Guidelines,files\opendata.centralbank.ie\_long\eec71f42abf69ea5bddbe3d2\ncid_open_data_mot_settled_claims_guidelines__u-eec71f42.csv,https://opendata.centralbank.ie/dataset/ab87e2b3-b6e1-4039-9573-39cd44f59481/resource/81e4f1d3-260f-42ee-8772-32d5ecb09c8d/download/ncid_open_data_mot_settled_claims_guidelines.csv,1,https://opendata.centralbank.ie/dataset/ab87e2b3-b6e1-4039-9573-39cd44f59481/resource/81e4f1d3-260f-42ee-8772-32d5ecb09c8d/download/ncid_open_data_mot_settled_claims_guidelines.csv,https://opendata.centralbank.ie/dataset/ab87e2b3-b6e1-4039-9573-39cd44f59481
ecf3b7a879de69a6d27b92085d664f957b6a83f5e6cc6e0d2ea0d8afc3cc6986,CSV,9551,opendata,NCID Private Motor Insurance Data – Claim Settlements,NCID_Private_Motor_Settled_Claims_Settlement_Channel,files\opendata.centralbank.ie\_long\14652adde9d7e04ee21908d8\ncid_private_motor_settled_claims_settlement_channel__u-.csv,https://opendata.centralbank.ie/dataset/ab87e2b3-b6e1-4039-9573-39cd44f59481/resource/380b8f91-120a-4818-a743-525e07a53e0e/download/ncid_private_motor_settled_claims_settlement_channel.csv,1,https://opendata.centralbank.ie/dataset/ab87e2b3-b6e1-4039-9573-39cd44f59481/resource/380b8f91-120a-4818-a743-525e07a53e0e/download/ncid_private_motor_settled_claims_settlement_channel.csv,https://opendata.centralbank.ie/dataset/ab87e2b3-b6e1-4039-9573-39cd44f59481
ee97bfed553e2a6e32edd915d76aa123fef85e3b2c3e9716ad30929452a80b75,CSV,29042,opendata,NCID Private Motor Insurance Data – Claim Settlements,NCID_Private_Motor_Settled_Claims_Settlement_Cost_Band,files\opendata.centralbank.ie\_long\8335987993360505c4c4a133\ncid_private_motor_settled_claims_settlement_cost_band__.csv,https://opendata.centralbank.ie/dataset/ab87e2b3-b6e1-4039-9573-39cd44f59481/resource/67ac6517-f6f5-48a5-92af-4d101e778191/download/ncid_private_motor_settled_claims_settlement_cost_band.csv,1,https://opendata.centralbank.ie/dataset/ab87e2b3-b6e1-4039-9573-39cd44f59481/resource/67ac6517-f6f5-48a5-92af-4d101e778191/download/ncid_private_motor_settled_claims_settlement_cost_band.csv,https://opendata.centralbank.ie/dataset/ab87e2b3-b6e1-4039-9573-39cd44f59481
7abc218d5f0194fa572539a8661ae2fc305fc18da8966d562c1d6481feb2db15,CSV,173282,opendata,New Mortgage Lending Statistics,LTI LTV Distribution Share of Loans,files\opendata.centralbank.ie\_long\d3ba900626c001d429c49d19\lti_ltv_distribution_share_of_loans__u-d3ba900626c0.csv,https://opendata.centralbank.ie/dataset/19a3f8f6-d20d-421f-8818-591780225567/resource/c95473ee-45e0-4cb7-9fc7-d47c14daf752/download/lti_ltv_distribution_share_of_loans.csv,1,https://opendata.centralbank.ie/dataset/19a3f8f6-d20d-421f-8818-591780225567/resource/c95473ee-45e0-4cb7-9fc7-d47c14daf752/download/lti_ltv_distribution_share_of_loans.csv,https://opendata.centralbank.ie/dataset/19a3f8f6-d20d-421f-8818-591780225567
189a50ecf2d103215fc144709a71ff14c0b66823852163b1b4e9100c2e0a707e,CSV,32908,opendata,New Mortgage Lending Statistics,Mean Loan Characteristics,files\opendata.centralbank.ie\_long\3f3f5b1795f6b1c67fa37ef3\meanloancharacteristics__u-3f3f5b1795f6.csv,https://opendata.centralbank.ie/dataset/19a3f8f6-d20d-421f-8818-591780225567/resource/27faa93b-5c22-49ab-886b-50a911139da8/download/meanloancharacteristics.csv,1,https://opendata.centralbank.ie/dataset/19a3f8f6-d20d-421f-8818-591780225567/resource/27faa93b-5c22-49ab-886b-50a911139da8/download/meanloancharacteristics.csv,https://opendata.centralbank.ie/dataset/19a3f8f6-d20d-421f-8818-591780225567
a2fe739a20b52253978c6b19f90a3ec6e85da86239cec6ac216d5c9ead435e2a,CSV,16896,opendata,New Mortgage Lending Statistics,New Mortgage Lending Overview,files\opendata.centralbank.ie\_long\af1a5b5377c7a6a4eecd645e\newmortgagelendingoverview__u-af1a5b5377c7.csv,https://opendata.centralbank.ie/dataset/19a3f8f6-d20d-421f-8818-591780225567/resource/0c86bb22-83c4-47ee-973e-07736b36a021/download/newmortgagelendingoverview.csv,1,https://opendata.centralbank.ie/dataset/19a3f8f6-d20d-421f-8818-591780225567/resource/0c86bb22-83c4-47ee-973e-07736b36a021/download/newmortgagelendingoverview.csv,https://opendata.centralbank.ie/dataset/19a3f8f6-d20d-421f-8818-591780225567
b5b33456669fd02a0ce4bc43de5210f60f48ee1994c8930b7022197c32e82152,CSV,82816,opendata,Official External Reserves,Official External Reserves,files\opendata.centralbank.ie\_long\7461086d29b66eb26d858733\official_external_reserves__u-7461086d29b6.csv,https://opendata.centralbank.ie/dataset/93bfcc0e-eca7-4db4-87cb-ff17f6b606ef/resource/67b9e745-ed6c-45b7-b328-f5d9b4b3ce81/download/official_external_reserves.csv,1,https://opendata.centralbank.ie/dataset/93bfcc0e-eca7-4db4-87cb-ff17f6b606ef/resource/67b9e745-ed6c-45b7-b328-f5d9b4b3ce81/download/official_external_reserves.csv,https://opendata.centralbank.ie/dataset/93bfcc0e-eca7-4db4-87cb-ff17f6b606ef
42a353642e660eb4e35f46467f011fde2ba59f745de40da9da92016fa1d92966,CSV,16558,opendata,Official and Selected Interest Rates,B.3.csv,files\opendata.centralbank.ie\_long\9c96e1c169861fb61acc7df5\b.3__u-9c96e1c16986.csv,https://opendata.centralbank.ie/dataset/d3e0af62-a51e-4930-924b-a95a3f4e7e04/resource/1f1d07aa-8cd3-46ce-86a3-dac04da3eae0/download/b.3.csv,1,https://opendata.centralbank.ie/dataset/d3e0af62-a51e-4930-924b-a95a3f4e7e04/resource/1f1d07aa-8cd3-46ce-86a3-dac04da3eae0/download/b.3.csv,https://opendata.centralbank.ie/dataset/d3e0af62-a51e-4930-924b-a95a3f4e7e04
