url,source_urls,alias_count,source_file,source_sha256,source_bytes,format,pipeline_version,markdown_file,markdown_bytes,markdown_sha256,engine,page_basis,pages,characters,nonspace_characters,lines,replacement_characters,empty_pages,low_text,max_page_characters,repeated_line_share,source_text_characters,output_expansion_ratio,status,error,format_mismatch
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_section-3-memo-and-articles.doc?sfvrsn=d5bdd61d_2,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_section-3-memo-and-articles.doc?sfvrsn=d5bdd61d_2,1,files\www.centralbank.ie\_long\442c5e80310f94cc34739a0f\gns-4-4-8-2-6_section-3-memo-and-articles__q-2a6182340b__u-44.doc,2bae164d70237187662f1f6c13575250d3ce801bab3ce9721d7ed722e63a8712,622080,DOC,,markdown/2b/ae/2bae164d70237187662f1f6c13575250d3ce801bab3ce9721d7ed722e63a8712.md,19328,d4252bca5a9071e45f4ccc46c1083186f11de52827a6e1673c35c5511ccebd5b,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,18159,14413,428,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_section-3-trust-deed.doc?sfvrsn=c4bdd61d_2,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_section-3-trust-deed.doc?sfvrsn=c4bdd61d_2,1,files\www.centralbank.ie\_long\f5e97d5bcd393134f7348693\gns-4-4-8-2-6_section-3-trust-deed__q-efe31ca942__u-f5e97d5bc.doc,d18e666ede3f1f71fc34ca90e81fbdacbe55d84bfa395541c28fb8f79612a366,729600,DOC,,markdown/d1/8e/d18e666ede3f1f71fc34ca90e81fbdacbe55d84bfa395541c28fb8f79612a366.md,29092,4eb6e70b57acb5742f0c28483ca0fe42b27f0089225812a8111581ce16f3ac16,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,27907,21982,580,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_section-3rd-party-agreements.doc?sfvrsn=1bdd61d_2,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_section-3rd-party-agreements.doc?sfvrsn=1bdd61d_2,1,files\www.centralbank.ie\_long\67c71007b2cd0bae93bc1aa7\gns-4-4-8-2-6_section-3rd-party-agreements__q-5a9a581c3d__u-6.doc,727eb8569633e6bbdca9652bc13594a8da3c7c01f6400967003b93bae5d99f79,407040,DOC,,markdown/72/7e/727eb8569633e6bbdca9652bc13594a8da3c7c01f6400967003b93bae5d99f79.md,7455,112cf2ac75f80686e77b2fadf2956a24b66a5eea48cce218d149d18fa30dfe14,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,6292,5010,204,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_section-4-custodian-agreement.doc?sfvrsn=25bdd61d_2,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_section-4-custodian-agreement.doc?sfvrsn=25bdd61d_2,1,files\www.centralbank.ie\_long\8d1cb7aeaf17955f03b3fa46\gns-4-4-8-2-6_section-4-custodian-agreement__q-d2928253f7__u-.doc,273ceec8e2336d684125e8d0a701e88e06481971da5ce6efa445af2bd3179df3,499200,DOC,,markdown/27/3c/273ceec8e2336d684125e8d0a701e88e06481971da5ce6efa445af2bd3179df3.md,13642,57d3d30f7b35b380bdc3f13ca81f22619e77c643b4382628dd918fd5be6844a8,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,12431,9885,297,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_section-6-distribution-agreement.doc?sfvrsn=5cbdd61d_2,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_section-6-distribution-agreement.doc?sfvrsn=5cbdd61d_2,1,files\www.centralbank.ie\_long\f209410c00d9d1d4c6a2d17a\gns-4-4-8-2-6_section-6-distribution-agreement__q-3aac852b76_.doc,6a4e7d8e16bb93bd5fa1ab4881fbafffb5f815cbd5e225c00fcba725711cd004,366592,DOC,,markdown/6a/4e/6a4e7d8e16bb93bd5fa1ab4881fbafffb5f815cbd5e225c00fcba725711cd004.md,5643,ed7d700f3113af17e41c6e42efa93ecbef30b924ea489eaf9f692d6381a200a1,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,4486,3521,167,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_section-7-investment-through-subsidiaries.doc?sfvrsn=45bdd61d_2,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_section-7-investment-through-subsidiaries.doc?sfvrsn=45bdd61d_2,1,files\www.centralbank.ie\_long\96e563dd98938260b98c7f65\gns-4-4-8-2-6_section-7-investment-through-subsidiaries__q-bf.doc,451256cc6760a84c69fad737de475ad723a0c9ffe1c2452c4837ec5b705f3142,405504,DOC,,markdown/45/12/451256cc6760a84c69fad737de475ad723a0c9ffe1c2452c4837ec5b705f3142.md,5279,28d1a3d024fe13ec45b06402f71fe8aa085134ffa1cba575ba076cf6d093baac,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,4110,3092,130,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_sub-fund-application-form.doc?sfvrsn=b5bed61d_4,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_sub-fund-application-form.doc?sfvrsn=b5bed61d_4,1,files\www.centralbank.ie\_long\9420f16391cf62e16b1b761d\gns-4-4-8-2-6_sub-fund-application-form__q-0320cc302e__u-9420.doc,0760aeeb33953338746c696b70135e44c8e8c656574c656d7a2c1e1a12b2c59f,372736,DOC,,markdown/07/60/0760aeeb33953338746c696b70135e44c8e8c656574c656d7a2c1e1a12b2c59f.md,7110,6ab563009382604da769bd718114b7242fbbcef0f508e841180f258c617bd711,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,5639,4551,147,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_sub-fund-profile.docx?sfvrsn=96bdd61d_2,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/non-ucits/forms-(non-ucits)/gns-4-4-8-2-6_sub-fund-profile.docx?sfvrsn=96bdd61d_2,1,files/www.centralbank.ie/_long/66c6f9325dd260fb305a2cc9/gns-4-4-8-2-6_sub-fund-profile__q-a572f56f48__u-66c6f9325dd2.docx,309d6962a1ba5e2b3a4fa55fc82e87c318994be6356499c5da5c6470eaefe989,27640,DOCX,office-0.3.0,markdown/30/9d/309d6962a1ba5e2b3a4fa55fc82e87c318994be6356499c5da5c6470eaefe989.md,2166,4e41264896a027af71dbe1422c34e443817f7f66011688e9489f26f0219b13ea,ooxml-body-order 1.0,single-pseudo-page,1,1113,862,51,0,0,False,1113,0.0,950,1.1716,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/cover-pagedbabcb134644629bacc1ff0000269695.docx?sfvrsn=7aefa91d_7,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/cover-pagedbabcb134644629bacc1ff0000269695.docx?sfvrsn=7aefa91d_7,1,files/www.centralbank.ie/_long/0f4d0fd2ae943ef00726aa1d/cover-pagedbabcb134644629bacc1ff0000269695__q-1543f13098__u-.docx,a1b501a5812ea042783135d397e7b872ba207e3016d42da0dfe0c8e792ca7bf9,22386,DOCX,office-0.3.0,markdown/a1/b5/a1b501a5812ea042783135d397e7b872ba207e3016d42da0dfe0c8e792ca7bf9.md,3096,4e66f922198199a86c92012d0636c9821b8e01e3c9a10ecb147e1e7527a4f492,ooxml-body-order 1.0,single-pseudo-page,1,2045,1721,43,0,0,False,2045,0.0,1955,1.046,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/money-market-fund-regulation---section1-information.doc?sfvrsn=5aadb31d_16,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/money-market-fund-regulation---section1-information.doc?sfvrsn=5aadb31d_16,1,files\www.centralbank.ie\_long\7472ed2c3496e5fc303260aa\money-market-fund-regulation---section1-information__q-c7c651.doc,7cd5b37f7a68474d0fe9ebab296742807f4ec061ce18162a060cfb8d81734fd7,364032,DOC,,markdown/7c/d5/7cd5b37f7a68474d0fe9ebab296742807f4ec061ce18162a060cfb8d81734fd7.md,3221,bf033aee81606c094ecfd98e25cb4738c555c27dbe6e41258039fdfa6f1fa091,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,2094,1584,82,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/money-market-fund-regulation-cover-page-(july-2018).docx?sfvrsn=1d58b31d_3,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/money-market-fund-regulation-cover-page-(july-2018).docx?sfvrsn=1d58b31d_3,1,files/www.centralbank.ie/_long/da31f043c50127ba03b82b5e/money-market-fund-regulation-cover-page-(july-2018)__q-b8587.docx,85e934c8163e9c17446abfefb5b0bc3a5e0de220dae2da15406fb747549c3170,21890,DOCX,office-0.3.0,markdown/85/e9/85e934c8163e9c17446abfefb5b0bc3a5e0de220dae2da15406fb747549c3170.md,2575,d8a3484bf498782b85e95c795337e6c74b3573950dd6d3b4cf1f3edeec9aafa7,ooxml-body-order 1.0,single-pseudo-page,1,1506,1242,37,0,0,False,1506,0.0,1431,1.0524,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/money-market-fund-regulation-section-2-prospectus-(july-2018).docx?sfvrsn=9559b31d_5,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/money-market-fund-regulation-section-2-prospectus-(july-2018).docx?sfvrsn=9559b31d_5,1,files/www.centralbank.ie/_long/67935829c84183eb82c7d240/money-market-fund-regulation-section-2-prospectus-(july-2018.docx,ea610b03105c6e0ccb7397742a0fcb22a1151efbcf855203a914d53d279869e8,344319,DOCX,office-0.3.0,markdown/ea/61/ea610b03105c6e0ccb7397742a0fcb22a1151efbcf855203a914d53d279869e8.md,20175,5774a5a33788355b09b80fdd07e83fd4c367b3c06a09d957df2635665880f70f,ooxml-body-order 1.0,explicit-page-break,3,18970,13233,176,0,0,False,18387,0.0038,13513,1.4037,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/money-market-fund-regulation-section-3-constitutional-document-(july-2018).docx?sfvrsn=8759b31d_5,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/money-market-fund-regulation-section-3-constitutional-document-(july-2018).docx?sfvrsn=8759b31d_5,1,files/www.centralbank.ie/_long/6865b3646e56b3f11b4aa252/money-market-fund-regulation-section-3-constitutional-docume.docx,4fb3fdaa28cd565363fc3a5a79756e32c47656d3fb4c5ab6294e36fceda6e3e9,327167,DOCX,office-0.3.0,markdown/4f/b3/4fb3fdaa28cd565363fc3a5a79756e32c47656d3fb4c5ab6294e36fceda6e3e9.md,7376,8dc9b71f0461769a8abd0e06f974fa5574f7c66ff25d09b01194ef38d9eb235c,ooxml-body-order 1.0,explicit-page-break,3,6167,3839,73,0,0,False,5558,0.0133,3384,1.8218,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/section-3---memorandum-and-articles-of-association-(december-2017).docx?sfvrsn=31dba91d_14,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/section-3---memorandum-and-articles-of-association-(december-2017).docx?sfvrsn=31dba91d_14,1,files/www.centralbank.ie/_long/44d2ddd9903a05aee7474fb2/section-3---memorandum-and-articles-of-association-(december.docx,6c2446f3a18d32a689cbe23b8c206c77528d4b8d2f62e8ae078dab93c77f2c2d,380245,DOCX,office-0.3.0,markdown/6c/24/6c2446f3a18d32a689cbe23b8c206c77528d4b8d2f62e8ae078dab93c77f2c2d.md,39374,a093dd9eb0c6d4aab31dc3c457ae8926190e74b04315e354fd7eec5405619165,ooxml-body-order 1.0,explicit-page-break,3,38138,25029,449,0,0,False,37475,0.0014,23421,1.6283,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/section-3-deed-of-constitution.docx?sfvrsn=cbad711a_4,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/section-3-deed-of-constitution.docx?sfvrsn=cbad711a_4,1,files/www.centralbank.ie/_long/050786198fd7634292b4a8fc/section-3-deed-of-constitution__q-5aa66d2c50__u-050786198fd7.docx,84c00e4b16f02ec7f50a0616216e15e122321c2d2c3508c1d9cfacd2c1d4f12e,408476,DOCX,office-0.3.0,markdown/84/c0/84c00e4b16f02ec7f50a0616216e15e122321c2d2c3508c1d9cfacd2c1d4f12e.md,87160,569305b0ca287ed4a4589efdc8f7443cce872e08f061dd9d19144fe2a2d68d67,ooxml-body-order 1.0,explicit-page-break,3,85978,49761,688,0,0,False,85453,0.0008,40482,2.1238,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/section-3-instrument-of-incorporation.docx?sfvrsn=40ad711a_4,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/section-3-instrument-of-incorporation.docx?sfvrsn=40ad711a_4,1,files/www.centralbank.ie/_long/36b9374f00c07faac14e3c99/section-3-instrument-of-incorporation__q-1e71645354__u-36b93.docx,150212f33bd0322ebb32d76426ca3fb257d00791603576d6e2eaab1caa3b4ca2,376351,DOCX,office-0.3.0,markdown/15/02/150212f33bd0322ebb32d76426ca3fb257d00791603576d6e2eaab1caa3b4ca2.md,65399,451bff8bf08b6be4587d70e565b82340b38ea9fa25e6e40138357f5878ac0634,ooxml-body-order 1.0,explicit-page-break,4,64183,33788,449,0,0,False,63213,0.0014,23514,2.7294,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/section-4-trust-deed.docx?sfvrsn=39ae711a_4,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/section-4-trust-deed.docx?sfvrsn=39ae711a_4,1,files/www.centralbank.ie/_long/70f0e43ec55765b6c2fd0d00/section-4-trust-deed__q-4cd5977888__u-70f0e43ec557.docx,a2d680cc2419918ad716ebb492cf207d87aeb350e228a9d2b21d0f27ceba0a2f,478691,DOCX,office-0.3.0,markdown/a2/d6/a2d680cc2419918ad716ebb492cf207d87aeb350e228a9d2b21d0f27ceba0a2f.md,92334,4259585c9deaf27853908de9670473df1e15b4bd0813550b2f3c9715355cdd34,ooxml-body-order 1.0,explicit-page-break,3,91166,51866,681,0,0,False,90655,0.0,41444,2.1997,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/section-5-depositary-agreement.docx?sfvrsn=6dae711a_4,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/section-5-depositary-agreement.docx?sfvrsn=6dae711a_4,1,files/www.centralbank.ie/_long/a34d0475c7e65cc1a41a602d/section-5-depositary-agreement__q-a161208d98__u-a34d0475c7e6.docx,1cba2cdc49edb0d70c1348b5869f28047f7a786c7d321a7cab52018f9b93b080,358730,DOCX,office-0.3.0,markdown/1c/ba/1cba2cdc49edb0d70c1348b5869f28047f7a786c7d321a7cab52018f9b93b080.md,31850,17c853729df50c9d25c9aea1112ef9f12858045a7f83620b966069779304b020,ooxml-body-order 1.0,explicit-page-break,3,30641,22533,321,0,0,False,30253,0.0,23759,1.2896,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-1-information.docx?sfvrsn=f5dba91d_40,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-1-information.docx?sfvrsn=f5dba91d_40,1,files/www.centralbank.ie/_long/cf06550d0b015a91afef532a/ucits-application-form-section-1-information__q-ceb0bd848b__.docx,c91f280d7319454d751b025d4f4ab38798edc93ac242d542ae02f2df3b9564c8,343426,DOCX,office-0.3.0,markdown/c9/1f/c91f280d7319454d751b025d4f4ab38798edc93ac242d542ae02f2df3b9564c8.md,19105,35a3ed5114733b7388292136637d0428c06680cbab6bd185cd38b1a34a07030c,ooxml-body-order 1.0,explicit-page-break,3,17913,10377,241,0,0,False,16868,0.0,8171,2.192,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-10-sub-funds-supplement.docx?sfvrsn=dcdba91d_27,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-10-sub-funds-supplement.docx?sfvrsn=dcdba91d_27,1,files/www.centralbank.ie/_long/e17c9d2decc7461986208ee3/ucits-application-form-section-10-sub-funds-supplement__q-f8.docx,f3c86b08b25106b7f06cfc681da114bc9189591b6c01dd32f7d63c3947e10e19,437556,DOCX,office-0.3.0,markdown/f3/c8/f3c86b08b25106b7f06cfc681da114bc9189591b6c01dd32f7d63c3947e10e19.md,64453,768f3f91df4499f179792c52420ae68d9a1f1c55ba4feb412d3ed8de051df050,ooxml-body-order 1.0,explicit-page-break,3,63188,42603,799,0,0,False,61405,0.0094,40611,1.5559,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-11-distribution-agent-agreement4ea0cb134644629bacc1ff0000269695.doc?sfvrsn=e8dba91d_7,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-11-distribution-agent-agreement4ea0cb134644629bacc1ff0000269695.doc?sfvrsn=e8dba91d_7,1,files\www.centralbank.ie\_long\5f24b947b8b9180dcd5a81df\ucits-application-form-section-11-distribution-agent-agreemen.doc,ad49454d71740166583643890ccea9af32d1f0632ad0eebc331df70442711c5d,378368,DOC,,markdown/ad/49/ad49454d71740166583643890ccea9af32d1f0632ad0eebc331df70442711c5d.md,9876,1bf36ce5852a0e609ca868044150b523ae955a9e2cfbaeaf4aed1a9d8945e331,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,8627,6897,170,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-12-authorisation-day-checklist7aa0cb134644629bacc1ff0000269695.doc?sfvrsn=efdba91d_15,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-12-authorisation-day-checklist7aa0cb134644629bacc1ff0000269695.doc?sfvrsn=efdba91d_15,1,files\www.centralbank.ie\_long\3cfdd8fb850b82a5740990f1\ucits-application-form-section-12-authorisation-day-checklist.doc,8a26c878c80b951ce564a07ff9aca2b1d8b6d5f756465c35410d48f8bc0af620,374784,DOC,,markdown/8a/26/8a26c878c80b951ce564a07ff9aca2b1d8b6d5f756465c35410d48f8bc0af620.md,8770,6c33057652d47e89b400f3e69165d82f52be33dec31f544f7993d1552d55e3f6,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,7545,6220,164,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-13-risk-management-process.docx?sfvrsn=788eae1d_6,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-13-risk-management-process.docx?sfvrsn=788eae1d_6,1,files/www.centralbank.ie/_long/ab40604d8d0b634cbd3eb7b7/ucits-application-form-section-13-risk-management-process__q.docx,edfc9785433d7e931e41c51512b468c9f71b0e8df98fd6a272d87530442781d7,303902,DOCX,office-0.3.0,markdown/ed/fc/edfc9785433d7e931e41c51512b468c9f71b0e8df98fd6a272d87530442781d7.md,8256,5a226f8214120bf26a224f011c83a55bfce1fdae8ee56ea2af22317e60626ed6,ooxml-body-order 1.0,explicit-page-break,4,7031,4495,127,0,0,False,4951,0.0,3938,1.7847,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-2-prospectus.docx?sfvrsn=34dba91d_27,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-2-prospectus.docx?sfvrsn=34dba91d_27,1,files/www.centralbank.ie/_long/74f5beb7791e6f822e710212/ucits-application-form-section-2-prospectus__q-9c8e123e1d__u.docx,1f0b9daaabba58eeb83c4b299bd6580aebc002af998592b3cf52a983cf0f1a67,648888,DOCX,office-0.3.0,markdown/1f/0b/1f0b9daaabba58eeb83c4b299bd6580aebc002af998592b3cf52a983cf0f1a67.md,392254,24c7f1883b9c00b6bc97cea234bf866fd139470ed4d148205da7697bdd54d816,ooxml-body-order 1.0,explicit-page-break,3,390886,184064,1894,0,0,False,383873,0.0042,102365,3.8185,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-6-management-agreement0dabcb134644629bacc1ff0000269695.doc?sfvrsn=e2dba91d_7,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-6-management-agreement0dabcb134644629bacc1ff0000269695.doc?sfvrsn=e2dba91d_7,1,files\www.centralbank.ie\_long\36d25c49c23e822fe8b49be1\ucits-application-form-section-6-management-agreement0dabcb13.doc,5447aa5799988613b6b9ed8b485e20f3e25eef76df3eef3b4ced908619a62328,403456,DOC,,markdown/54/47/5447aa5799988613b6b9ed8b485e20f3e25eef76df3eef3b4ced908619a62328.md,6592,e3eb783fb2a8db99cca1a52b72efcb6f5f208d2f50987fa42243b0ef473281f7,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,5377,4075,140,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-7-administration-agreement55abcb134644629bacc1ff0000269695.doc?sfvrsn=d6dba91d_7,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-7-administration-agreement55abcb134644629bacc1ff0000269695.doc?sfvrsn=d6dba91d_7,1,files\www.centralbank.ie\_long\94228d784fe89e9e1893c709\ucits-application-form-section-7-administration-agreement55ab.doc,20b44c0e9047d252ae5f40ab152997e062b9215c651249be570fbab3fffec5b5,364544,DOC,,markdown/20/b4/20b44c0e9047d252ae5f40ab152997e062b9215c651249be570fbab3fffec5b5.md,4199,d77d6d751670c99a94109a8a4864ae8d38710b334f18b79e67454770730afe69,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,2978,2183,138,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-8-investment-through-subsidiaries6babcb134644629bacc1ff0000269695.doc?sfvrsn=d3dba91d_7,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-8-investment-through-subsidiaries6babcb134644629bacc1ff0000269695.doc?sfvrsn=d3dba91d_7,1,files\www.centralbank.ie\_long\070cfd14675197ba4ae96bc3\ucits-application-form-section-8-investment-through-subsidiar.doc,85c57aa98457dfb91eb0772c90615b89615abd61db3a3152d927c3abd86a760f,416768,DOC,,markdown/85/c5/85c57aa98457dfb91eb0772c90615b89615abd61db3a3152d927c3abd86a760f.md,7321,73072fe1ffd1bafd0df6cd4acb7762a62253b8da6c3db5858c82ea74850e46fe,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,6100,4696,159,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-9-investment-management-agreement81abcb134644629bacc1ff0000269695.doc?sfvrsn=d9dba91d_7,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/forms/ucits-application-form-section-9-investment-management-agreement81abcb134644629bacc1ff0000269695.doc?sfvrsn=d9dba91d_7,1,files\www.centralbank.ie\_long\c8d701d61091291cdbdd4eeb\ucits-application-form-section-9-investment-management-agreem.doc,7531d354a8edfb9f1482905ffbfd5455f20247abb35652b765fbb1ce5e26ca34,373248,DOC,,markdown/75/31/7531d354a8edfb9f1482905ffbfd5455f20247abb35652b765fbb1ce5e26ca34.md,6533,198e006911575ae7fc230e9b6d1a3af0a9386fce860040be4a4862bda0a903a8,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,5304,3997,136,0,0,False,,,,,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/guidance/190723_updated-guidance_ucits-financial-indices_final.docx?sfvrsn=af33bf1d_2,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/guidance/190723_updated-guidance_ucits-financial-indices_final.docx?sfvrsn=af33bf1d_2,1,files/www.centralbank.ie/_long/8b031c3e507fb5972f61e050/190723_updated-guidance_ucits-financial-indices_final__q-d5c.docx,52190f3ce7e26334bd3f7a69dd392bb0911ebafb0e448aa97a30a9f68db91e27,31927,DOCX,office-0.3.0,markdown/52/19/52190f3ce7e26334bd3f7a69dd392bb0911ebafb0e448aa97a30a9f68db91e27.md,14168,38f3babcadfafed95752557ff75a82fd81bc583e8051d5d7cb925f45cdf31463,ooxml-body-order 1.0,explicit-page-break,5,12825,10808,137,0,0,False,3153,0.0,12807,1.0011,success,,
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/guidance/gns-4-4-8-1-2-1-13-ivm-application-form.doc?sfvrsn=50d7d61d_0,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/ucits/guidance/gns-4-4-8-1-2-1-13-ivm-application-form.doc?sfvrsn=50d7d61d_0,1,files\www.centralbank.ie\_long\436445fbd244a6af98ff2781\gns-4-4-8-1-2-1-13-ivm-application-form__q-b7ab849915__u-4364.doc,0ba03e66138f0284389f883c886a66318d8e22d13661c29da84dabd5103d8c6d,470528,DOC,,markdown/0b/a0/0ba03e66138f0284389f883c886a66318d8e22d13661c29da84dabd5103d8c6d.md,7368,03732f1054bfdf18569f1b6d9ec222d1fd13ae26aff93d66de5da92047643502,libreoffice-headless version-unrecorded-pre-v5.2,single-pseudo-page,1,5867,4809,241,0,0,False,,,,,success,,
